orderNumber,customerNumber,customer,company,custCountry,productCode,productName,category,orderQuantity,orderDate,totalSales,totalProfit,salesRep,salesCountry
10285,286,Marta Hernandez,Martas Replicas Co.,USA,S50_4713,2002 Yamaha YZR M1,Motorcycles,39,2004-08-27,2982.72,1650.09,Steve Patterson,USA
10285,286,Marta Hernandez,Martas Replicas Co.,USA,S700_2834,ATA: B757-300,Planes,45,2004-08-27,4591.80,1921.95,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S10_4962,1962 LanciaA Delta 16V,Classic Cars,44,2004-08-19,5850.68,1300.20,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S12_1666,1958 Setra Bus,Trucks and Buses,25,2004-08-19,3177.50,1230.00,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S12_4473,1957 Chevy Pickup,Trucks and Buses,41,2004-08-19,4032.76,1749.06,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,48,2004-08-19,5478.72,1885.44,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S18_2432,1926 Ford Fire Engine,Trucks and Buses,29,2004-08-19,1639.08,916.40,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,25,2004-08-19,3386.75,1439.25,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S18_4600,1940s Ford truck,Trucks and Buses,25,2004-08-19,2421.50,302.50,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S18_4668,1939 Cadillac Limousine,Vintage Cars,44,2004-08-19,1881.44,863.28,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,25,2004-08-19,2811.50,1278.00,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,20,2004-08-19,679.00,360.80,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S32_1268,1980’s GM Manhattan Express,Trucks and Buses,29,2004-08-19,2346.10,782.13,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,31,2004-08-19,1392.21,586.83,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,36,2004-08-19,2140.92,930.96,Steve Patterson,USA
10281,157,Kelvin Leong,Diecast Classics Inc.,USA,S700_2824,1982 Camaro Z28,Classic Cars,27,2004-08-19,2403.27,1146.96,Steve Patterson,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S12_1099,1968 Ford Mustang,Classic Cars,50,2004-08-02,9242.00,4475.00,Julie Firrelli,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S12_2823,2002 Suzuki XREO,Motorcycles,43,2004-08-02,6476.66,3627.05,Julie Firrelli,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S12_3380,1968 Dodge Charger,Classic Cars,47,2004-08-02,4912.44,1379.92,Julie Firrelli,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,38,2004-08-02,2577.54,1364.58,Julie Firrelli,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S18_3278,1969 Dodge Super Bee,Classic Cars,38,2004-08-02,2964.00,1100.10,Julie Firrelli,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S18_3482,1976 Ford Gran Torino,Classic Cars,30,2004-08-02,4189.20,1984.50,Julie Firrelli,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S18_3782,1957 Vespa GS150,Motorcycles,33,2004-08-02,1805.43,718.08,Julie Firrelli,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S18_4721,1957 Corvette Convertible,Classic Cars,48,2004-08-02,5785.44,2428.80,Julie Firrelli,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S24_2360,1982 Ducati 900 Monster,Motorcycles,46,2004-08-02,2835.44,668.84,Julie Firrelli,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S24_3371,1971 Alpine Renault 1600s,Classic Cars,20,2004-08-02,1163.40,391.80,Julie Firrelli,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S24_4620,1961 Chevrolet Impala,Classic Cars,48,2004-08-02,3220.80,1668.96,Julie Firrelli,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S32_2206,1982 Ducati 996 R,Motorcycles,27,2004-08-02,955.80,304.02,Julie Firrelli,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,38,2004-08-02,3606.58,1473.64,Julie Firrelli,USA
10276,204,Miguel Barajas,Online Mini Collectables,USA,S50_4713,2002 Yamaha YZR M1,Motorcycles,21,2004-08-02,1418.13,700.56,Julie Firrelli,USA
10274,379,Allen Nelson,Collectables For Less Inc.,USA,S18_1662,1980s Black Hawk Helicopter,Planes,41,2004-07-21,5301.71,2133.64,Julie Firrelli,USA
10274,379,Allen Nelson,Collectables For Less Inc.,USA,S24_2841,1900s Vintage Bi-Plane,Planes,40,2004-07-21,2274.40,904.40,Julie Firrelli,USA
10274,379,Allen Nelson,Collectables For Less Inc.,USA,S24_3420,1937 Horch 930V Limousine,Vintage Cars,24,2004-07-21,1562.16,930.96,Julie Firrelli,USA
10274,379,Allen Nelson,Collectables For Less Inc.,USA,S700_2047,HMS Bounty,Ships,24,2004-07-21,1803.12,847.20,Julie Firrelli,USA
10274,379,Allen Nelson,Collectables For Less Inc.,USA,S72_1253,Boeing X-32A JSF,Planes,32,2004-07-21,1589.12,540.48,Julie Firrelli,USA
10272,157,Kelvin Leong,Diecast Classics Inc.,USA,S12_1108,2001 Ferrari Enzo,Classic Cars,35,2004-07-20,6545.70,3200.05,Steve Patterson,USA
10272,157,Kelvin Leong,Diecast Classics Inc.,USA,S12_3148,1969 Corvair Monza,Classic Cars,27,2004-07-20,3345.03,938.25,Steve Patterson,USA
10272,157,Kelvin Leong,Diecast Classics Inc.,USA,S12_3891,1969 Ford Falcon,Classic Cars,39,2004-07-20,5803.20,2564.25,Steve Patterson,USA
10272,157,Kelvin Leong,Diecast Classics Inc.,USA,S18_4027,1970 Triumph Spitfire,Classic Cars,25,2004-07-20,3159.75,861.75,Steve Patterson,USA
10272,157,Kelvin Leong,Diecast Classics Inc.,USA,S32_3207,1950s Chicago Surface Lines Streetcar,Trains,45,2004-07-20,2544.75,1342.35,Steve Patterson,USA
10272,157,Kelvin Leong,Diecast Classics Inc.,USA,S50_1514,1962 City of Detroit Streetcar,Trains,43,2004-07-20,2317.27,705.20,Steve Patterson,USA
10264,362,Juri Yoshido,Gifts4AllAges.com,USA,S18_3782,1957 Vespa GS150,Motorcycles,48,2004-06-30,2805.12,1223.52,Steve Patterson,USA
10264,362,Juri Yoshido,Gifts4AllAges.com,USA,S18_4721,1957 Corvette Convertible,Classic Cars,20,2004-06-30,2499.80,1101.20,Steve Patterson,USA
10264,362,Juri Yoshido,Gifts4AllAges.com,USA,S24_2360,1982 Ducati 900 Monster,Motorcycles,37,2004-06-30,2280.68,537.98,Steve Patterson,USA
10264,362,Juri Yoshido,Gifts4AllAges.com,USA,S24_4620,1961 Chevrolet Impala,Classic Cars,47,2004-06-30,3533.46,2013.95,Steve Patterson,USA
10264,362,Juri Yoshido,Gifts4AllAges.com,USA,S32_2206,1982 Ducati 996 R,Motorcycles,20,2004-06-30,780.40,297.60,Steve Patterson,USA
10264,362,Juri Yoshido,Gifts4AllAges.com,USA,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,34,2004-06-30,3400.34,1491.92,Steve Patterson,USA
10264,362,Juri Yoshido,Gifts4AllAges.com,USA,S50_4713,2002 Yamaha YZR M1,Motorcycles,47,2004-06-30,3173.91,1567.92,Steve Patterson,USA
10249,173,Jerry Tseng,Cambridge Collectables Co.,USA,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,46,2004-05-08,4090.78,1120.10,Julie Firrelli,USA
10249,173,Jerry Tseng,Cambridge Collectables Co.,USA,S24_2841,1900s Vintage Bi-Plane,Planes,20,2004-05-08,1096.20,411.20,Julie Firrelli,USA
10249,173,Jerry Tseng,Cambridge Collectables Co.,USA,S24_3420,1937 Horch 930V Limousine,Vintage Cars,25,2004-05-08,1643.75,986.25,Julie Firrelli,USA
10249,173,Jerry Tseng,Cambridge Collectables Co.,USA,S700_2047,HMS Bounty,Ships,40,2004-05-08,3439.60,1846.40,Julie Firrelli,USA
10249,173,Jerry Tseng,Cambridge Collectables Co.,USA,S72_1253,Boeing X-32A JSF,Planes,32,2004-05-08,1573.12,524.48,Julie Firrelli,USA
10243,495,Valarie Franco,Diecast Collectables,USA,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,47,2004-04-26,5257.89,2509.33,Julie Firrelli,USA
10243,495,Valarie Franco,Diecast Collectables,USA,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,33,2004-04-26,1018.71,273.90,Julie Firrelli,USA
10228,173,Jerry Tseng,Cambridge Collectables Co.,USA,S10_1949,1952 Alpine Renault 1300,Classic Cars,29,2004-03-10,6214.70,3355.88,Julie Firrelli,USA
10228,173,Jerry Tseng,Cambridge Collectables Co.,USA,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,32,2004-03-10,3210.88,1344.32,Julie Firrelli,USA
10228,173,Jerry Tseng,Cambridge Collectables Co.,USA,S18_2949,1913 Ford Model T Speedster,Vintage Cars,24,2004-03-10,2431.44,972.72,Julie Firrelli,USA
10228,173,Jerry Tseng,Cambridge Collectables Co.,USA,S18_2957,1934 Ford V8 Coupe,Vintage Cars,45,2004-03-10,2585.70,1039.95,Julie Firrelli,USA
10228,173,Jerry Tseng,Cambridge Collectables Co.,USA,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,31,2004-03-10,3116.43,1233.49,Julie Firrelli,USA
10228,173,Jerry Tseng,Cambridge Collectables Co.,USA,S24_4258,1936 Chrysler Airflow,Vintage Cars,33,2004-03-10,2796.09,899.91,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S10_4962,1962 LanciaA Delta 16V,Classic Cars,31,2003-12-09,3892.98,686.96,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S12_4473,1957 Chevy Pickup,Trucks and Buses,34,2003-12-09,3263.66,1369.86,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,44,2003-12-09,6195.64,1729.20,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,43,2003-12-09,4696.89,1477.91,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S18_2432,1926 Ford Fire Engine,Trucks and Buses,37,2003-12-09,2248.49,1326.45,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,25,2003-12-09,3513.75,1566.25,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S18_4027,1970 Triumph Spitfire,Classic Cars,40,2003-12-09,5744.80,2068.00,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S18_4600,1940s Ford truck,Trucks and Buses,47,2003-12-09,5633.89,1650.17,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S24_1444,1970 Dodge Coronet,Classic Cars,49,2003-12-09,2832.20,1246.07,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,46,2003-12-09,5878.34,3056.70,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,42,2003-12-09,1291.92,623.70,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,28,2003-12-09,3046.96,1093.12,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S32_1268,1980’s GM Manhattan Express,Trucks and Buses,49,2003-12-09,4152.75,1510.18,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,27,2003-12-09,1402.65,701.19,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S32_3207,1950s Chicago Surface Lines Streetcar,Trains,45,2003-12-09,2488.50,1286.10,Julie Firrelli,USA
10207,495,Valarie Franco,Diecast Collectables,USA,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,28,2003-12-09,2981.72,1069.60,Julie Firrelli,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S12_4675,1969 Dodge Charger,Classic Cars,27,2003-11-20,2674.08,1088.37,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S18_1129,1993 Mazda RX-7,Classic Cars,22,2003-11-20,3082.64,1245.42,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S18_1589,1965 Aston Martin DB5,Classic Cars,29,2003-11-20,2923.20,1010.36,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,45,2003-11-20,3187.80,762.30,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S18_1984,1995 Honda Civic,Classic Cars,47,2003-11-20,6017.41,1604.58,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,38,2003-11-20,4213.44,2056.56,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,26,2003-11-20,3566.42,1541.02,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,45,2003-11-20,5658.30,2861.10,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,37,2003-11-20,2664.74,842.86,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,47,2003-11-20,2317.10,945.64,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S24_2766,1949 Jaguar XK 120,Classic Cars,46,2003-11-20,3971.18,1797.68,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S24_2887,1952 Citroen-15CV,Classic Cars,23,2003-11-20,2593.02,918.16,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S24_2972,1982 Lamborghini Diablo,Classic Cars,30,2003-11-20,996.90,509.70,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,32,2003-11-20,2218.88,602.56,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S24_3432,2002 Chevy Corvette,Classic Cars,46,2003-11-20,4285.36,1428.30,Steve Patterson,USA
10192,363,Dorothy Young,Online Diecast Creations Co.,USA,S24_3856,1956 Porsche 356A Coupe,Classic Cars,45,2003-11-20,5055.30,631.80,Steve Patterson,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S12_1108,2001 Ferrari Enzo,Classic Cars,21,2003-11-14,4101.93,2094.54,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S12_3148,1969 Corvair Monza,Classic Cars,33,2003-11-14,4836.15,1894.53,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S12_3891,1969 Ford Falcon,Classic Cars,43,2003-11-14,6324.01,2752.86,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S18_3140,1903 Ford Model A,Vintage Cars,28,2003-11-14,3480.40,1568.00,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S18_3259,Collectable Wooden Train,Trains,49,2003-11-14,4644.71,1334.27,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S18_4027,1970 Triumph Spitfire,Classic Cars,39,2003-11-14,4984.98,1400.10,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S18_4522,1904 Buick Runabout,Vintage Cars,47,2003-11-14,4125.19,1650.17,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S24_2011,18th century schooner,Ships,30,2003-11-14,3170.70,700.50,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,33,2003-11-14,2745.60,1197.57,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S50_1514,1962 City of Detroit Streetcar,Trains,20,2003-11-14,937.20,187.40,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S700_1138,The Schooner Bluenose,Ships,21,2003-11-14,1358.07,644.07,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S700_1938,The Mayflower,Ships,30,2003-11-14,2390.40,1091.40,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S700_2610,The USS Constitution Ship,Ships,39,2003-11-14,2396.16,1071.33,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S700_3505,The Titanic,Ships,37,2003-11-14,3669.29,1778.96,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S700_3962,The Queen Mary,Ships,22,2003-11-14,2053.70,873.84,Julie Firrelli,USA
10185,320,Wing Huang,Mini Creations Ltd.,USA,S72_3212,Pont Yacht,Ships,28,2003-11-14,1330.00,397.60,Julie Firrelli,USA
10183,339,Francisca Cervantes,"Classic Gift Ideas, Inc",USA,S10_1949,1952 Alpine Renault 1300,Classic Cars,23,2003-11-13,4140.23,1872.89,Julie Firrelli,USA
10183,339,Francisca Cervantes,"Classic Gift Ideas, Inc",USA,S10_4962,1962 LanciaA Delta 16V,Classic Cars,28,2003-11-13,3557.68,661.92,Julie Firrelli,USA
10183,339,Francisca Cervantes,"Classic Gift Ideas, Inc",USA,S12_1666,1958 Setra Bus,Trucks and Buses,41,2003-11-13,4706.80,1512.90,Julie Firrelli,USA
10183,339,Francisca Cervantes,"Classic Gift Ideas, Inc",USA,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,21,2003-11-13,2278.50,1053.57,Julie Firrelli,USA
10183,339,Francisca Cervantes,"Classic Gift Ideas, Inc",USA,S18_2949,1913 Ford Model T Speedster,Vintage Cars,37,2003-11-13,3373.66,1124.80,Julie Firrelli,USA
10183,339,Francisca Cervantes,"Classic Gift Ideas, Inc",USA,S18_2957,1934 Ford V8 Coupe,Vintage Cars,39,2003-11-13,1997.58,657.93,Julie Firrelli,USA
10183,339,Francisca Cervantes,"Classic Gift Ideas, Inc",USA,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,22,2003-11-13,1981.32,645.04,Julie Firrelli,USA
10183,339,Francisca Cervantes,"Classic Gift Ideas, Inc",USA,S18_4600,1940s Ford truck,Trucks and Buses,21,2003-11-13,2491.86,711.90,Julie Firrelli,USA
10183,339,Francisca Cervantes,"Classic Gift Ideas, Inc",USA,S18_4668,1939 Cadillac Limousine,Vintage Cars,40,2003-11-13,1690.40,764.80,Julie Firrelli,USA
10183,339,Francisca Cervantes,"Classic Gift Ideas, Inc",USA,S24_4258,1936 Chrysler Airflow,Vintage Cars,47,2003-11-13,3845.07,1144.45,Julie Firrelli,USA
10183,339,Francisca Cervantes,"Classic Gift Ideas, Inc",USA,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,49,2003-11-13,2565.64,918.75,Julie Firrelli,USA
10183,339,Francisca Cervantes,"Classic Gift Ideas, Inc",USA,S700_2824,1982 Camaro Z28,Classic Cars,23,2003-11-13,1977.54,907.35,Julie Firrelli,USA
10166,462,Violeta Benitez,FunGiftIdeas.com,USA,S18_3140,1903 Ford Model A,Vintage Cars,43,2003-10-21,5873.37,2936.47,Steve Patterson,USA
10166,462,Violeta Benitez,FunGiftIdeas.com,USA,S18_4522,1904 Buick Runabout,Vintage Cars,26,2003-10-21,1894.10,524.94,Steve Patterson,USA
10166,462,Violeta Benitez,FunGiftIdeas.com,USA,S700_1938,The Mayflower,Ships,29,2003-10-21,2210.38,954.68,Steve Patterson,USA
10147,379,Allen Nelson,Collectables For Less Inc.,USA,S12_1099,1968 Ford Mustang,Classic Cars,48,2003-09-05,7751.52,3175.20,Julie Firrelli,USA
10147,379,Allen Nelson,Collectables For Less Inc.,USA,S12_3380,1968 Dodge Charger,Classic Cars,31,2003-09-05,3422.09,1092.13,Julie Firrelli,USA
10147,379,Allen Nelson,Collectables For Less Inc.,USA,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,21,2003-09-05,1558.41,888.09,Julie Firrelli,USA
10147,379,Allen Nelson,Collectables For Less Inc.,USA,S12_4675,1969 Dodge Charger,Classic Cars,33,2003-09-05,3230.37,1292.28,Julie Firrelli,USA
10147,379,Allen Nelson,Collectables For Less Inc.,USA,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,26,2003-09-05,1841.84,440.44,Julie Firrelli,USA
10147,379,Allen Nelson,Collectables For Less Inc.,USA,S18_3278,1969 Dodge Super Bee,Classic Cars,36,2003-09-05,2692.08,926.28,Julie Firrelli,USA
10147,379,Allen Nelson,Collectables For Less Inc.,USA,S18_3482,1976 Ford Gran Torino,Classic Cars,37,2003-09-05,4785.95,2066.82,Julie Firrelli,USA
10147,379,Allen Nelson,Collectables For Less Inc.,USA,S24_2972,1982 Lamborghini Diablo,Classic Cars,25,2003-09-05,830.75,424.75,Julie Firrelli,USA
10147,379,Allen Nelson,Collectables For Less Inc.,USA,S24_3371,1971 Alpine Renault 1600s,Classic Cars,30,2003-09-05,1469.40,312.00,Julie Firrelli,USA
10147,379,Allen Nelson,Collectables For Less Inc.,USA,S24_3856,1956 Porsche 356A Coupe,Classic Cars,23,2003-09-05,2842.34,581.44,Julie Firrelli,USA
10147,379,Allen Nelson,Collectables For Less Inc.,USA,S24_4620,1961 Chevrolet Impala,Classic Cars,31,2003-09-05,2255.56,1253.33,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S10_4757,1972 Alfa Romeo GTA,Classic Cars,49,2003-08-10,6530.72,2332.40,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S18_1662,1980s Black Hawk Helicopter,Planes,32,2003-08-10,4036.80,1564.16,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S18_3029,1999 Yamaha Speed Boat,Ships,46,2003-08-10,3244.84,870.78,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,34,2003-08-10,3383.68,1187.96,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S24_2841,1900s Vintage Bi-Plane,Planes,27,2003-08-10,1720.17,795.42,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S24_3420,1937 Horch 930V Limousine,Vintage Cars,33,2003-08-10,1974.39,1106.49,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,23,2003-08-10,1716.72,598.00,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S24_3949,Corsair F4U ( Bird Cage),Planes,28,2003-08-10,1566.88,745.36,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,34,2003-08-10,1186.94,266.90,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S700_1691,American Airlines: B767-300,Planes,36,2003-08-10,3123.72,1282.32,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S700_2047,HMS Bounty,Ships,26,2003-08-10,2282.80,1247.22,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S700_2466,America West Airlines B757-200,Planes,26,2003-08-10,2074.28,285.48,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S700_2610,The USS Constitution Ship,Ships,31,2003-08-10,2151.09,1098.02,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S700_3167,F/A 18 Hornet 1/72,Planes,28,2003-08-10,1971.20,448.00,Julie Firrelli,USA
10143,320,Wing Huang,Mini Creations Ltd.,USA,S700_4002,American Airlines: MD-11S,Planes,34,2003-08-10,2215.10,981.92,Julie Firrelli,USA
